DATE,weekday,OPEN,CLOSE,VOL
1990-03-23,Friday,0.31523,0.32296,266254916.0
1990-03-26,Monday,0.32475,0.32296,149555859.0
1990-03-27,Tuesday,0.3211,0.3211,98805699.0
1990-03-28,Wednesday,0.3211,0.31523,120217575.0
1990-03-29,Thursday,0.31348,0.31438,113154416.0
1990-03-30,Friday,0.30592,0.30767,260839825.0
1990-04-02,Monday,0.30592,0.30767,173740598.0
1990-04-03,Tuesday,0.30938,0.31922,163158967.0
1990-04-04,Wednesday,0.31744,0.31523,174865455.0
1990-04-05,Thursday,0.31348,0.30767,126352014.0
1990-04-06,Friday,0.30767,0.30492,138084735.0
1990-04-09,Monday,0.30398,0.31438,123186673.0
1990-04-10,Tuesday,0.31523,0.31523,153362097.0
1990-04-11,Wednesday,0.31744,0.32475,248937079.0
1990-04-12,Thursday,0.32879,0.33055,247354393.0
1990-04-13,Friday,0.32879,0.33055,247354393.0
1990-04-16,Monday,0.33269,0.33458,264972981.0
1990-04-17,Tuesday,0.33055,0.33055,153113538.0
1990-04-18,Wednesday,0.33055,0.33055,225916430.0
1990-04-19,Thursday,0.31922,0.30767,562292720.0
1990-04-20,Friday,0.31261,0.30767,377826568.0
1990-04-23,Monday,0.30767,0.30398,149895907.0
1990-04-24,Tuesday,0.30592,0.29627,354714357.0
1990-04-25,Wednesday,0.29627,0.29627,154827075.0
1990-04-26,Thursday,0.2981,0.29716,166023389.0
1990-04-27,Friday,0.2981,0.2991,135952720.0
1990-04-30,Monday,0.29998,0.30125,159287316.0
1990-05-01,Tuesday,0.30398,0.30271,191071481.0
1990-05-02,Wednesday,0.30398,0.30398,158162381.0
1990-05-03,Thursday,0.30398,0.30592,194223810.0
1990-05-04,Friday,0.30592,0.30592,197990738.0
1990-05-07,Monday,0.30398,0.31744,158816397.0
1990-05-08,Tuesday,0.31348,0.31922,131335477.0
1990-05-09,Wednesday,0.31808,0.3202,113559891.0
1990-05-10,Thursday,0.31922,0.31649,209095621.0
1990-05-11,Friday,0.31649,0.3257,251369938.0
1990-05-14,Monday,0.32687,0.31922,264384450.0
1990-05-15,Tuesday,0.31649,0.31922,174459956.0
1990-05-16,Wednesday,0.31922,0.31808,101957952.0
1990-05-17,Thursday,0.31922,0.31744,179364994.0
1990-05-18,Friday,0.31523,0.30398,301845342.0
1990-05-21,Monday,0.30218,0.30218,306541026.0
1990-05-22,Tuesday,0.30671,0.31649,351627523.0
1990-05-23,Wednesday,0.31523,0.3211,242344738.0
1990-05-24,Thursday,0.32296,0.3211,172994983.0
1990-05-25,Friday,0.30218,0.30592,377591184.0
1990-05-28,Monday,0.30218,0.30592,377591184.0
1990-05-29,Tuesday,0.30592,0.31348,284030491.0
1990-05-30,Wednesday,0.31808,0.31649,323283318.0
1990-05-31,Thursday,0.31744,0.31523,120387603.0
1990-06-01,Friday,0.31649,0.31163,183629049.0
1990-06-04,Monday,0.31163,0.31163,209540405.0
1990-06-05,Tuesday,0.31348,0.30218,349691656.0
1990-06-06,Wednesday,0.2981,0.30218,247288993.0
1990-06-07,Thursday,0.30218,0.2981,217728397.0
1990-06-08,Friday,0.29426,0.29231,389925571.0
1990-06-11,Monday,0.28868,0.2981,184400706.0
1990-06-12,Tuesday,0.2991,0.30938,192732658.0
1990-06-13,Wednesday,0.30884,0.30398,162269473.0
1990-06-14,Thursday,0.30592,0.30398,163878328.0
1990-06-15,Friday,0.30398,0.30218,168338604.0
1990-06-18,Monday,0.29998,0.29998,130092867.0
1990-06-19,Tuesday,0.2981,0.30271,183615921.0
1990-06-20,Wednesday,0.30492,0.30592,180712210.0
1990-06-21,Thursday,0.30592,0.3202,243613530.0
1990-06-22,Friday,0.3211,0.31744,331641404.0
1990-06-25,Monday,0.31744,0.31523,142479537.0
1990-06-26,Tuesday,0.31922,0.31034,148614023.0
1990-06-27,Wednesday,0.31163,0.31744,113546799.0
1990-06-28,Thursday,0.32687,0.32879,291891492.0
1990-06-29,Friday,0.32879,0.34215,379775502.0
1990-07-02,Monday,0.3401,0.33639,158136255.0
1990-07-03,Tuesday,0.33553,0.33639,116201973.0
1990-07-04,Wednesday,0.33553,0.33639,116201973.0
1990-07-05,Thursday,0.33458,0.33269,125501896.0
1990-07-06,Friday,0.33269,0.34215,244149782.0
1990-07-09,Monday,0.34401,0.35627,368409069.0
1990-07-10,Tuesday,0.35932,0.35932,422089076.0
1990-07-11,Wednesday,0.35749,0.35932,287470454.0
1990-07-12,Thursday,0.35749,0.36238,213098092.0
1990-07-13,Friday,0.36331,0.35749,269747200.0
1990-07-16,Monday,0.35749,0.34861,209867340.0
1990-07-17,Tuesday,0.34987,0.33817,159823539.0
1990-07-18,Wednesday,0.3401,0.34103,336768768.0
1990-07-19,Thursday,0.31163,0.31922,684341489.0
1990-07-20,Friday,0.3211,0.31348,224045978.0
1990-07-23,Monday,0.31348,0.31744,315540023.0
1990-07-24,Tuesday,0.3211,0.32205,226465766.0
1990-07-25,Wednesday,0.3211,0.32296,122532702.0
1990-07-26,Thursday,0.32296,0.31649,93822235.0
1990-07-27,Friday,0.31523,0.31649,72776709.0
1990-07-30,Monday,0.31163,0.32418,99799809.0
1990-07-31,Tuesday,0.32475,0.3211,112121128.0
1990-08-01,Wednesday,0.3211,0.32418,109204253.0
1990-08-02,Thursday,0.31523,0.33269,260578176.0
1990-08-03,Friday,0.33269,0.31523,314114261.0
1990-08-06,Monday,0.2981,0.30218,209815025.0
1990-08-07,Tuesday,0.30767,0.30218,231854687.0
1990-08-08,Wednesday,0.30218,0.30671,119746715.0
1990-08-09,Thursday,0.30767,0.30218,112565791.0
1990-08-10,Friday,0.29627,0.29627,119942880.0
1990-08-13,Monday,0.29055,0.30492,182320996.0
1990-08-14,Tuesday,0.30592,0.30398,114645462.0
1990-08-15,Wednesday,0.30592,0.29998,107503833.0
1990-08-16,Thursday,0.2981,0.29426,144690083.0
1990-08-17,Friday,0.29426,0.2789,287418190.0
1990-08-20,Monday,0.2789,0.28102,87661590.0
1990-08-21,Tuesday,0.27343,0.27704,188076203.0
1990-08-22,Wednesday,0.28283,0.26852,143316699.0
1990-08-23,Thursday,0.26173,0.26358,167815342.0
1990-08-24,Friday,0.26945,0.27153,85738879.0
1990-08-27,Monday,0.28102,0.28868,137182209.0
1990-08-28,Tuesday,0.28686,0.29141,93652235.0
1990-08-29,Wednesday,0.29055,0.28468,176265028.0
1990-08-30,Thursday,0.28468,0.27704,143172811.0
1990-08-31,Friday,0.27526,0.28283,116149701.0
1990-09-03,Monday,0.27526,0.28283,116149701.0
1990-09-04,Tuesday,0.2789,0.28283,96634479.0
1990-09-05,Wednesday,0.28468,0.27526,74804068.0
1990-09-06,Thursday,0.27153,0.27343,102337292.0
1990-09-07,Friday,0.27153,0.27835,67937098.0
1990-09-10,Monday,0.28283,0.27343,88734167.0
1990-09-11,Tuesday,0.27526,0.25997,208193090.0
1990-09-12,Wednesday,0.26358,0.25997,117261543.0
1990-09-13,Thursday,0.26358,0.2581,113586013.0
1990-09-14,Friday,0.25624,0.25997,133035848.0
1990-09-17,Monday,0.25997,0.2581,90709219.0
1990-09-18,Tuesday,0.2581,0.25536,145527215.0
1990-09-19,Wednesday,0.25413,0.24835,213084976.0
1990-09-20,Thursday,0.24652,0.24197,117876233.0
1990-09-21,Friday,0.24459,0.24099,179691982.0
1990-09-24,Monday,0.24099,0.23123,161746274.0
1990-09-25,Tuesday,0.23301,0.22935,184466143.0
1990-09-26,Wednesday,0.22935,0.22746,109936748.0
1990-09-27,Thursday,0.22935,0.21584,166232710.0
1990-09-28,Friday,0.21769,0.22172,205590175.0
1990-10-01,Monday,0.22572,0.23301,181784756.0
1990-10-02,Tuesday,0.23702,0.2266,316468709.0
1990-10-03,Wednesday,0.22746,0.20641,313264091.0
1990-10-04,Thursday,0.20456,0.21412,249329411.0
1990-10-05,Friday,0.20641,0.21412,116188994.0
1990-10-08,Monday,0.2199,0.22264,71861076.0
1990-10-09,Tuesday,0.21769,0.21412,140818431.0
1990-10-10,Wednesday,0.20834,0.20249,172733430.0
1990-10-11,Thursday,0.20456,0.21223,240552858.0
1990-10-12,Friday,0.21584,0.21584,267026551.0
1990-10-15,Monday,0.21769,0.21223,234758397.0
1990-10-16,Tuesday,0.21033,0.19109,356467132.0
1990-10-17,Wednesday,0.19292,0.20249,360940409.0
1990-10-18,Thursday,0.20249,0.21769,367872781.0
1990-10-19,Friday,0.23882,0.23974,1090459893.0
1990-10-22,Monday,0.24099,0.23793,295161464.0
1990-10-23,Tuesday,0.23702,0.23702,195087010.0
1990-10-24,Wednesday,0.2352,0.23301,165631018.0
1990-10-25,Thursday,0.23123,0.22935,179221036.0
1990-10-26,Friday,0.22746,0.22935,156723623.0
1990-10-29,Monday,0.23123,0.22841,144206131.0
1990-10-30,Tuesday,0.22746,0.23214,114501629.0
1990-10-31,Wednesday,0.23301,0.2352,173727543.0
1990-11-01,Thursday,0.23301,0.23301,105868886.0
1990-11-02,Friday,0.23301,0.24279,173557475.0
1990-11-05,Monday,0.24652,0.25413,215439425.0
1990-11-06,Tuesday,0.25624,0.25624,215779463.0
1990-11-07,Wednesday,0.25624,0.25413,237047430.0
1990-11-08,Thursday,0.25233,0.26358,232691826.0
1990-11-09,Friday,0.26759,0.27153,231501479.0
1990-11-12,Monday,0.27153,0.27704,169398066.0
1990-11-13,Tuesday,0.27704,0.27526,165774896.0
1990-11-14,Wednesday,0.27343,0.28283,222764044.0
1990-11-15,Thursday,0.28102,0.27526,188926365.0
1990-11-16,Friday,0.27343,0.26852,213725893.0
1990-11-19,Monday,0.27153,0.27835,261493736.0
1990-11-20,Tuesday,0.2789,0.27153,179417281.0
1990-11-21,Wednesday,0.26945,0.27609,143892217.0
1990-11-22,Thursday,0.26945,0.27609,143892217.0
1990-11-23,Friday,0.27704,0.27835,62129653.0
1990-11-26,Monday,0.27526,0.28102,95130282.0
1990-11-27,Tuesday,0.28283,0.28686,192209426.0
1990-11-28,Wednesday,0.28868,0.28102,204269162.0
1990-11-29,Thursday,0.28283,0.28102,147973128.0
1990-11-30,Friday,0.27704,0.28102,141904099.0
1990-12-03,Monday,0.28468,0.29141,193164238.0
1990-12-04,Tuesday,0.28686,0.29426,177690736.0
1990-12-05,Wednesday,0.29426,0.30671,255045425.0
1990-12-06,Thursday,0.31523,0.31523,621584043.0
1990-12-07,Friday,0.31348,0.32475,384994431.0
1990-12-10,Monday,0.32296,0.31922,292650144.0
1990-12-11,Tuesday,0.31523,0.30592,406275422.0
1990-12-12,Wednesday,0.30398,0.30271,283036431.0
1990-12-13,Thursday,0.30218,0.31163,187709918.0
1990-12-14,Friday,0.30767,0.30492,101683309.0
1990-12-17,Monday,0.2981,0.30671,153113538.0
1990-12-18,Tuesday,0.31348,0.32296,258079919.0
1990-12-19,Wednesday,0.32475,0.3202,164270739.0
1990-12-20,Thursday,0.31523,0.33639,468391962.0
1990-12-21,Friday,0.33817,0.34401,404235011.0
1990-12-24,Monday,0.34215,0.33639,68578011.0
1990-12-25,Tuesday,0.34215,0.33639,68578011.0
1990-12-26,Wednesday,0.33639,0.33458,120374536.0
1990-12-27,Thursday,0.33055,0.33269,114043848.0
1990-12-28,Friday,0.33055,0.32879,74660227.0
1990-12-31,Monday,0.32879,0.32879,51704943.0
1991-01-01,Tuesday,0.32879,0.32879,51704943.0
1991-01-02,Wednesday,0.32687,0.33269,180999982.0
1991-01-03,Thursday,0.33269,0.32879,175388665.0
1991-01-04,Friday,0.32879,0.33055,165277926.0
1991-01-07,Monday,0.32879,0.33055,362967795.0
1991-01-08,Tuesday,0.33458,0.33055,255398523.0
1991-01-09,Wednesday,0.33817,0.34592,545694343.0
1991-01-10,Thursday,0.34987,0.36024,508390362.0
1991-01-11,Friday,0.35932,0.35932,359292330.0
1991-01-14,Monday,0.35169,0.35348,246229525.0
1991-01-15,Tuesday,0.35539,0.35749,224294484.0
1991-01-16,Wednesday,0.35932,0.38043,456201495.0
1991-01-17,Thursday,0.4012,0.39165,690986055.0
1991-01-18,Friday,0.37276,0.38404,1101564768.0
1991-01-21,Monday,0.38043,0.38815,378742181.0
1991-01-22,Tuesday,0.3899,0.39165,499522163.0
1991-01-23,Wednesday,0.39165,0.39575,285260036.0
1991-01-24,Thursday,0.39394,0.39846,273200295.0
1991-01-25,Friday,0.39749,0.40922,261376038.0
1991-01-28,Monday,0.40699,0.41647,319385518.0
1991-01-29,Tuesday,0.41471,0.41098,251736146.0
1991-01-30,Wednesday,0.40699,0.42445,393300236.0
1991-01-31,Thursday,0.42445,0.42445,283311103.0
1991-02-01,Friday,0.42445,0.42637,519168266.0
1991-02-04,Monday,0.42637,0.42228,312806336.0
1991-02-05,Tuesday,0.42228,0.4416,415889174.0
1991-02-06,Wednesday,0.4416,0.43481,259924140.0
1991-02-07,Thursday,0.43577,0.4416,607483783.0
1991-02-08,Friday,0.43977,0.45777,366185429.0
1991-02-11,Monday,0.45874,0.46939,377251039.0
1991-02-12,Tuesday,0.46642,0.45874,262474764.0
1991-02-13,Wednesday,0.45874,0.45874,298444608.0
1991-02-14,Thursday,0.45874,0.4367,441068011.0
1991-02-15,Friday,0.43762,0.44041,426980921.0
1991-02-18,Monday,0.43762,0.44041,426980921.0
1991-02-19,Tuesday,0.43977,0.45874,264227472.0
1991-02-20,Wednesday,0.45507,0.46642,249499551.0
1991-02-21,Thursday,0.46821,0.45106,222908010.0
1991-02-22,Friday,0.45106,0.45688,271604565.0
1991-02-25,Monday,0.46057,0.44344,419577739.0
1991-02-26,Tuesday,0.43977,0.44529,291983069.0
1991-02-27,Wednesday,0.44529,0.44529,203641280.0
1991-02-28,Thursday,0.44529,0.43762,265522390.0
1991-03-01,Friday,0.43577,0.4416,147306092.0
1991-03-04,Monday,0.44344,0.44648,103187479.0
1991-03-05,Tuesday,0.45106,0.48258,515545170.0
1991-03-06,Wednesday,0.48929,0.48169,611904896.0
1991-03-07,Thursday,0.48562,0.5139,375759987.0
1991-03-08,Friday,0.5179,0.49689,376283170.0
1991-03-11,Monday,0.49295,0.48562,204805335.0
1991-03-12,Tuesday,0.48169,0.48071,272899433.0
1991-03-13,Wednesday,0.47978,0.5064,203850570.0
1991-03-14,Thursday,0.5103,0.49873,265182388.0
1991-03-15,Friday,0.5027,0.5064,239218683.0
1991-03-18,Monday,0.5027,0.5179,249931107.0
1991-03-19,Tuesday,0.5082,0.5315,493060717.0
1991-03-20,Wednesday,0.5293,0.5179,422416068.0
1991-03-21,Thursday,0.5215,0.49515,346617925.0
1991-03-22,Friday,0.48929,0.48347,394882829.0
1991-03-25,Monday,0.48562,0.49295,158659485.0
1991-03-26,Tuesday,0.49515,0.5352,389624704.0
1991-03-27,Wednesday,0.5352,0.5293,222149356.0
1991-03-28,Thursday,0.5293,0.5198,91912619.0
1991-03-29,Friday,0.5293,0.5198,91912619.0
1991-04-01,Monday,0.5198,0.5235,137718490.0
1991-04-02,Tuesday,0.5275,0.5563,342092232.0
1991-04-03,Wednesday,0.5542,0.5352,280433510.0
1991-04-04,Thursday,0.5352,0.5468,196708888.0
1991-04-05,Friday,0.5486,0.5302,181497022.0
1991-04-08,Monday,0.5293,0.5352,84640180.0
1991-04-09,Tuesday,0.5333,0.5256,139497343.0
1991-04-10,Wednesday,0.5235,0.5112,252730271.0
1991-04-11,Thursday,0.5179,0.5429,415274423.0
1991-04-12,Friday,0.5468,0.5486,429440003.0
1991-04-15,Monday,0.47218,0.47582,1985793620.0
1991-04-16,Tuesday,0.48347,0.4911,724980811.0
1991-04-17,Wednesday,0.49689,0.48347,376518608.0
1991-04-18,Thursday,0.47978,0.46642,288883180.0
1991-04-19,Friday,0.46642,0.4556,335526095.0
1991-04-22,Monday,0.45507,0.47037,300158048.0
1991-04-23,Tuesday,0.47582,0.47037,277124329.0
1991-04-24,Wednesday,0.47218,0.46451,123147445.0
1991-04-25,Thursday,0.45688,0.44708,368317485.0
1991-04-26,Friday,0.44708,0.44805,146050425.0
1991-04-29,Monday,0.44708,0.44529,241403024.0
1991-04-30,Tuesday,0.4416,0.42056,830862739.0
1991-05-01,Wednesday,0.367,0.36116,2181979379.0
1991-05-02,Thursday,0.36507,0.37461,947274052.0
1991-05-03,Friday,0.37461,0.37461,284619088.0
1991-05-06,Monday,0.37068,0.38404,247969207.0
1991-05-07,Tuesday,0.3899,0.38685,315880088.0
1991-05-08,Wednesday,0.38815,0.38043,206453482.0
1991-05-09,Thursday,0.38225,0.38815,278196874.0
1991-05-10,Friday,0.39394,0.39165,282303912.0
1991-05-13,Monday,0.39942,0.40337,286057858.0
1991-05-14,Tuesday,0.40337,0.40922,253358053.0
1991-05-15,Wednesday,0.39394,0.38596,605351816.0
1991-05-16,Thursday,0.3899,0.37461,446273849.0
1991-05-17,Friday,0.37276,0.35932,550128407.0
1991-05-20,Monday,0.36116,0.33817,306174752.0
1991-05-21,Tuesday,0.34592,0.34592,408512093.0
1991-05-22,Wednesday,0.34987,0.35348,265417778.0
1991-05-23,Thursday,0.35539,0.34503,243678892.0
1991-05-24,Friday,0.34802,0.35079,113429052.0
1991-05-27,Monday,0.34802,0.35079,113429052.0
1991-05-28,Tuesday,0.35169,0.35169,200214286.0
1991-05-29,Wednesday,0.35348,0.35932,448458160.0
1991-05-30,Thursday,0.35932,0.36398,184923917.0
1991-05-31,Friday,0.36331,0.35932,254430630.0
1991-06-03,Monday,0.35932,0.37654,257007364.0
1991-06-04,Tuesday,0.37857,0.37556,215217009.0
1991-06-05,Wednesday,0.37654,0.367,155664141.0
1991-06-06,Thursday,0.3688,0.35627,196787369.0
1991-06-07,Friday,0.35348,0.35254,178383965.0
1991-06-10,Monday,0.35169,0.35169,195544761.0
1991-06-11,Tuesday,0.34401,0.34103,220213514.0
1991-06-12,Wednesday,0.33639,0.32418,508756572.0
1991-06-13,Thursday,0.32475,0.32205,246844277.0
1991-06-14,Friday,0.32687,0.31438,263102651.0
1991-06-17,Monday,0.31348,0.3211,194563833.0
1991-06-18,Tuesday,0.32296,0.32205,285757021.0
1991-06-19,Wednesday,0.31922,0.31922,208977917.0
1991-06-20,Thursday,0.31523,0.3211,168220889.0
1991-06-21,Friday,0.3211,0.3211,240592058.0
1991-06-24,Monday,0.31922,0.31922,242894101.0
1991-06-25,Tuesday,0.3211,0.32418,266176365.0
1991-06-26,Wednesday,0.32687,0.32879,292480128.0
1991-06-27,Thursday,0.32475,0.32475,176578976.0
1991-06-28,Friday,0.32296,0.31744,264685231.0
1991-07-01,Monday,0.32296,0.32475,227525187.0
1991-07-02,Tuesday,0.32296,0.32296,140308309.0
1991-07-03,Wednesday,0.32296,0.32972,362470777.0
1991-07-04,Thursday,0.32296,0.32972,362470777.0
1991-07-05,Friday,0.32879,0.34861,387204909.0
1991-07-08,Monday,0.34592,0.35749,358625294.0
1991-07-09,Tuesday,0.36116,0.35843,264449841.0
1991-07-10,Wednesday,0.36331,0.36116,182857298.0
1991-07-11,Thursday,0.35932,0.35749,170405214.0
1991-07-12,Friday,0.36116,0.35749,155036298.0
1991-07-15,Monday,0.35749,0.34802,161144640.0
1991-07-16,Tuesday,0.34802,0.33458,260421283.0
1991-07-17,Wednesday,0.33269,0.32475,244005953.0
1991-07-18,Thursday,0.33639,0.34305,465174313.0
1991-07-19,Friday,0.34592,0.35169,149974401.0
1991-07-22,Monday,0.34987,0.35169,126914493.0
1991-07-23,Tuesday,0.35348,0.34401,155389452.0
1991-07-24,Wednesday,0.34592,0.34401,153519018.0
1991-07-25,Thursday,0.34592,0.34592,76844518.0
1991-07-26,Friday,0.34987,0.34305,86693689.0
1991-07-29,Monday,0.34592,0.34802,62247374.0
1991-07-30,Tuesday,0.34802,0.35539,107281457.0
1991-07-31,Wednesday,0.35539,0.35348,120060574.0
1991-08-01,Thursday,0.35169,0.37556,523693898.0
1991-08-02,Friday,0.38043,0.38225,318836110.0
1991-08-05,Monday,0.38043,0.37068,117680025.0
1991-08-06,Tuesday,0.37276,0.37857,257425928.0
1991-08-07,Wednesday,0.37857,0.38534,247132068.0
1991-08-08,Thursday,0.38815,0.38596,221246928.0
1991-08-09,Friday,0.38596,0.38815,180319811.0
1991-08-12,Monday,0.38815,0.39575,166455091.0
1991-08-13,Tuesday,0.39749,0.40922,334689050.0
1991-08-14,Wednesday,0.41866,0.41963,234405251.0
1991-08-15,Thursday,0.42056,0.40699,169973597.0
1991-08-16,Friday,0.40337,0.40699,185460220.0
1991-08-19,Monday,0.37857,0.38596,376610157.0
1991-08-20,Tuesday,0.39394,0.3899,232901010.0
1991-08-21,Wednesday,0.4012,0.41098,260865944.0
1991-08-22,Thursday,0.41286,0.41471,193452022.0
1991-08-23,Friday,0.41286,0.4052,280773569.0
1991-08-26,Monday,0.4052,0.4052,118647946.0
1991-08-27,Tuesday,0.4052,0.41286,117196061.0
1991-08-28,Wednesday,0.41286,0.40699,125645701.0
1991-08-29,Thursday,0.40699,0.4052,132381897.0
1991-08-30,Friday,0.4052,0.4052,77236937.0
1991-09-02,Monday,0.4052,0.4052,77236937.0
1991-09-03,Tuesday,0.40337,0.4012,79852919.0
1991-09-04,Wednesday,0.40337,0.39394,139889784.0
1991-09-05,Thursday,0.39394,0.3899,90957782.0
1991-09-06,Friday,0.3899,0.39394,92579685.0
1991-09-09,Monday,0.39575,0.40699,147711518.0
1991-09-10,Tuesday,0.40337,0.38315,213529687.0
1991-09-11,Wednesday,0.38815,0.38596,207879169.0
1991-09-12,Thursday,0.39165,0.38685,139222681.0
1991-09-13,Friday,0.38225,0.37159,194720797.0
1991-09-16,Monday,0.37654,0.36116,240317423.0
1991-09-17,Tuesday,0.35932,0.37461,158136255.0
1991-09-18,Wednesday,0.37276,0.38315,141720916.0
1991-09-19,Thursday,0.38404,0.38043,208271577.0
1991-09-20,Friday,0.38043,0.38685,219729638.0
1991-09-23,Monday,0.38225,0.37857,102376537.0
1991-09-24,Tuesday,0.37857,0.38404,123906072.0
1991-09-25,Wednesday,0.38404,0.38596,63607631.0
1991-09-26,Thursday,0.38404,0.38225,83175223.0
1991-09-27,Friday,0.38225,0.37461,73352177.0
1991-09-30,Monday,0.37654,0.37857,73810004.0
1991-10-01,Tuesday,0.37654,0.38815,153427476.0
1991-10-02,Wednesday,0.39575,0.38043,21006358.0
1991-10-03,Thursday,0.38225,0.36507,211384568.0
1991-10-04,Friday,0.367,0.3688,92697358.0
1991-10-07,Monday,0.367,0.36794,75562671.0
1991-10-08,Tuesday,0.36794,0.3688,201169190.0
1991-10-09,Wednesday,0.3688,0.367,155023259.0
1991-10-10,Thursday,0.37276,0.36507,183602822.0
1991-10-11,Friday,0.36794,0.37068,140203672.0
1991-10-14,Monday,0.37461,0.38138,130655314.0
1991-10-15,Tuesday,0.38596,0.4012,336585636.0
1991-10-16,Wednesday,0.4012,0.40922,234588411.0
1991-10-17,Thursday,0.4052,0.40054,177062908.0
1991-10-18,Friday,0.42145,0.42056,521980399.0
1991-10-21,Monday,0.42228,0.41866,136279736.0
1991-10-22,Tuesday,0.42445,0.41647,243155756.0
1991-10-23,Wednesday,0.42056,0.40609,197166729.0
1991-10-24,Thursday,0.4052,0.39846,207761466.0
1991-10-25,Friday,0.39575,0.39165,124926364.0
1991-10-28,Monday,0.39394,0.39394,90931583.0
1991-10-29,Tuesday,0.39394,0.39575,118229441.0
1991-10-30,Wednesday,0.39749,0.38043,173125809.0
1991-10-31,Thursday,0.38815,0.39394,270715113.0
1991-11-01,Friday,0.39165,0.3899,235046165.0
1991-11-04,Monday,0.38815,0.38043,228074551.0
1991-11-05,Tuesday,0.38043,0.37276,251788464.0
1991-11-06,Wednesday,0.37461,0.367,276535643.0
1991-11-07,Thursday,0.37068,0.38043,346539451.0
1991-11-08,Friday,0.39165,0.40699,438909820.0
1991-11-11,Monday,0.40922,0.41098,192628018.0
1991-11-12,Tuesday,0.41471,0.41647,194668423.0
1991-11-13,Wednesday,0.41286,0.41382,217126709.0
1991-11-14,Thursday,0.41471,0.41866,219559566.0
1991-11-15,Friday,0.41647,0.38225,300079527.0
1991-11-18,Monday,0.38225,0.39846,278811633.0
1991-11-19,Tuesday,0.39575,0.39165,333407197.0
1991-11-20,Wednesday,0.39165,0.38596,196316573.0
1991-11-21,Thursday,0.38596,0.3899,124743176.0
1991-11-22,Friday,0.3899,0.39165,114266188.0
1991-11-25,Monday,0.3899,0.39165,91598670.0
1991-11-26,Tuesday,0.39394,0.39394,162648789.0
1991-11-27,Wednesday,0.39165,0.3899,73849242.0
1991-11-28,Thursday,0.39165,0.3899,73849242.0
1991-11-29,Friday,0.38596,0.38815,39815298.0
1991-12-02,Monday,0.38815,0.39575,138856435.0
1991-12-03,Tuesday,0.39749,0.38596,120126030.0
1991-12-04,Wednesday,0.38815,0.38596,94070802.0
1991-12-05,Thursday,0.38596,0.38225,115848879.0
1991-12-06,Friday,0.37857,0.37276,230049623.0
1991-12-09,Monday,0.37461,0.37556,114253095.0
1991-12-10,Tuesday,0.37461,0.37556,143198973.0
1991-12-11,Wednesday,0.37654,0.37461,98753463.0
1991-12-12,Thursday,0.37768,0.37768,107150764.0
1991-12-13,Friday,0.38043,0.38534,111087768.0
1991-12-16,Monday,0.38534,0.38596,90146773.0
1991-12-17,Tuesday,0.38596,0.38596,114266188.0
1991-12-18,Wednesday,0.38404,0.39575,217924558.0
1991-12-19,Thursday,0.39165,0.38815,134683953.0
1991-12-20,Friday,0.39165,0.38404,149699730.0
1991-12-23,Monday,0.38596,0.39394,120479128.0
1991-12-24,Tuesday,0.39749,0.39942,220213514.0
1991-12-25,Wednesday,0.39749,0.39942,220213514.0
1991-12-26,Thursday,0.40337,0.41963,157076737.0
1991-12-27,Friday,0.41866,0.42056,195898007.0
1991-12-30,Monday,0.42056,0.43391,214471430.0
1991-12-31,Tuesday,0.43885,0.43123,156527403.0
1992-01-01,Wednesday,0.43885,0.43123,156527403.0
1992-01-02,Thursday,0.42637,0.45507,272847174.0
1992-01-03,Friday,0.45874,0.45106,222188642.0
1992-01-06,Monday,0.44925,0.44344,133415185.0
1992-01-07,Tuesday,0.43977,0.45196,165212514.0
1992-01-08,Wednesday,0.44708,0.46237,271813800.0
1992-01-09,Thursday,0.46237,0.47582,243508890.0
1992-01-10,Friday,0.47037,0.47582,229160195.0
1992-01-13,Monday,0.47582,0.47398,125959609.0
1992-01-14,Tuesday,0.47582,0.49295,319764790.0
1992-01-15,Wednesday,0.49295,0.48562,380416419.0
1992-01-16,Thursday,0.48751,0.47978,342798569.0
1992-01-17,Friday,0.5179,0.49515,990751759.0
1992-01-20,Monday,0.49295,0.48929,244856115.0
1992-01-21,Tuesday,0.4911,0.46731,226661915.0
1992-01-22,Wednesday,0.47037,0.48562,214510716.0
1992-01-23,Thursday,0.4911,0.49295,161576257.0
1992-01-24,Friday,0.49295,0.49419,207421444.0
1992-01-27,Monday,0.49515,0.49295,97458481.0
1992-01-28,Tuesday,0.49515,0.49873,202882655.0
1992-01-29,Wednesday,0.49515,0.48347,168822565.0
1992-01-30,Thursday,0.48562,0.48751,101735601.0
1992-01-31,Friday,0.48929,0.49515,168822565.0
1992-02-03,Monday,0.49515,0.5027,184675441.0
1992-02-04,Tuesday,0.5027,0.5027,225314749.0
1992-02-05,Wednesday,0.5064,0.5055,188612496.0
1992-02-06,Thursday,0.5027,0.49019,108772625.0
1992-02-07,Friday,0.4911,0.48929,172301802.0
1992-02-10,Monday,0.48929,0.48258,100950837.0
1992-02-11,Tuesday,0.48169,0.48071,142492636.0
1992-02-12,Wednesday,0.48751,0.49873,161118482.0
1992-02-13,Thursday,0.49873,0.4911,88773428.0
1992-02-14,Friday,0.48751,0.49019,84771040.0
1992-02-17,Monday,0.48751,0.49019,84771040.0
1992-02-18,Tuesday,0.4911,0.47978,79826773.0
1992-02-19,Wednesday,0.47978,0.47398,111728685.0
